54,56,154,3
173,124,40,2
147,77,176,3
30,163,118,2
25,33,236,3
47,138,200,3
128,246,5,2
129,132,64,2
107,206,136,2
172,82,227,3
120,222,25,2
126,67,115,3
191,105,133,1
71,43,112,3
243,237,125,2
54,204,238,3
130,233,220,2
74,99,122,3
79,139,146,3
144,48,38,1
206,242,217,2
121,114,50,2
237,159,122,1
40,247,128,2
232,92,41,1
251,232,246,3
71,249,164,2
68,134,71,2
195,83,245,3
10,27,109,3
215,82,1,1
173,233,145,2
229,18,163,1
86,158,75,2
208,89,250,3
122,49,185,3
251,229,120,2
176,8,92,1
249,247,169,2
128,102,97,2
92,31,223,3
193,213,97,2
50,97,185,3
178,37,134,1
23,241,229,2
244,227,150,2
200,239,55,2
189,14,139,1
49,200,67,2
182,142,211,3
227,195,151,2
188,85,198,3
51,209,30,2
13,247,192,2
60,246,151,2
177,231,0,2
129,248,100,2
197,154,218,3
215,132,109,1
55,8,104,3
124,190,45,2
111,17,62,1
125,44,198,3
2,46,111,3
112,180,114,2
130,69,137,3
221,211,169,2
182,189,82,2
3,149,27,2
54,126,125,3
174,228,235,3
234,93,123,1
205,202,136,2
190,215,97,2
161,56,136,1
57,65,50,2
114,65,198,3
115,158,224,3
225,175,147,2
112,223,23,2
212,176,227,3
72,44,19,1
207,218,247,3
70,49,164,3
205,163,171,3
167,147,141,2
102,235,21,2
69,193,174,2
147,40,227,3
2,213,122,2
249,218,139,2
123,236,241,3
195,75,110,1
111,135,42,2
11,199,1,2
80,159,174,3
138,36,172,3
64,74,62,2
43,166,207,3
158,115,31,2
116,233,50,2
15,222,131,2
95,250,244,2
25,22,207,3
191,45,229,3
233,201,159,2
91,190,2,2
38,247,165,2
104,30,188,3
235,213,176,2
211,53,105,1
215,153,86,2
222,166,207,3
181,98,46,1
179,144,131,2
35,165,147,2
8,110,73,2
22,235,197,2
72,31,152,3
199,175,120,2
221,170,144,2
109,46,182,3
174,188,77,2
252,123,231,3
13,190,13,2
70,45,194,3
27,220,109,2
39,8,45,3
40,188,179,2
124,133,189,3
5,147,246,3
124,10,110,1
86,211,98,2
84,209,188,2
129,85,96,1
155,79,177,3
21,38,164,3
247,89,91,1
134,253,177,2
232,136,145,1
145,165,134,2
68,245,24,2
223,4,27,1
121,161,43,2
82,46,223,3
173,243,10,2
11,68,90,3
2,199,201,3
212,57,20,1
43,118,52,2
96,142,62,2
113,31,61,1
45,45,148,3
11,195,141,2
242,179,6,2
20,123,183,3
22,117,235,3
94,190,219,3
124,194,70,2
60,172,56,2
228,76,13,1
230,145,110,1
47,60,151,3
1,199,16,2
173,254,120,2
59,73,254,3
148,236,67,2
20,195,207,3
68,38,10,1
22,39,72,3
37,133,31,2
3,166,148,2
237,124,171,1
63,98,81,2
68,116,43,2
118,110,25,2
131,48,0,1
97,64,147,3
196,167,28,2
87,105,47,2
71,30,196,3
119,158,172,3
49,130,72,2
187,71,115,1
48,167,187,3
104,128,237,3
59,34,118,3
188,20,64,1
38,171,27,2
217,238,142,2
73,181,76,2
117,3,225,3
59,154,182,3
60,14,124,3
186,92,240,3
60,146,190,3
144,197,37,2
72,23,157,3
209,135,99,1
165,140,204,3
187,124,56,2
166,126,58,2
43,29,166,3
84,223,13,2
101,26,26,1
27,36,207,3
146,98,75,1
6,152,208,3
215,20,130,1
194,75,186,3
177,225,186,2
240,13,62,1
96,33,41,1
171,110,159,3
130,148,153,3
167,247,54,2
191,20,8,1
70,109,44,2
202,205,42,2
92,56,96,3
94,238,26,2
211,119,119,1
184,107,244,3
200,35,17,1
247,161,190,1
57,11,240,3
162,94,109,1
144,76,124,3
136,0,212,3
126,99,196,3
150,212,40,2
164,90,85,1
93,244,144,2
147,206,248,3
119,123,91,2
94,45,119,3
53,12,88,3
138,28,17,1
232,174,36,2
64,248,192,2
25,79,185,3
92,190,127,2
115,12,174,3
244,59,26,1
116,151,24,2
126,153,44,2
36,95,10,2
21,166,84,2
131,16,139,3
239,178,23,2
124,67,9,1
17,76,253,3
221,13,210,3
200,213,239,3
17,6,159,3
100,27,172,3
85,107,228,3
190,168,192,3
154,76,104,1
92,65,81,3
132,173,205,3
81,170,238,3
56,192,9,2
236,1,131,1
184,22,24,1
114,134,134,3
221,56,224,3
141,201,73,2
100,227,209,2
251,198,116,2
170,106,202,3
98,207,240,3
104,57,51,1
1,148,86,2
204,88,148,1
53,1,195,3
220,222,32,2
168,77,193,3
136,121,235,3
222,150,158,1
170,90,5,1
219,48,203,3
117,43,132,3
78,64,89,3
59,47,198,3
124,26,182,3
180,176,118,2
103,23,96,3
248,134,7,1
58,119,206,3
49,202,129,2
91,149,197,3
89,192,3,2
63,124,125,3
33,218,108,2
93,91,90,2
193,104,149,1
158,47,232,3
233,241,193,2
29,208,9,2
126,147,220,3
95,194,49,2
210,154,89,2
232,134,75,1
174,155,254,3
207,5,40,1
46,223,2,2
116,182,226,3
3,25,253,3
191,73,151,1
165,60,160,3
134,72,14,1
232,162,130,1
183,24,150,1
193,224,218,2
34,76,46,2
115,51,122,3
28,162,44,2
195,26,120,1
19,127,139,3
177,56,88,1
180,132,227,3
244,138,103,1
231,101,12,1
124,161,81,2
140,12,155,3
220,160,195,3
67,24,60,3
137,28,82,1
101,86,136,3
47,17,200,3
237,21,241,3
75,114,151,3
183,86,252,3
248,213,94,2
147,96,228,3
185,242,125,2
66,147,245,3
163,170,20,2
60,74,40,2
168,178,64,2
22,140,107,2
27,75,33,2
118,108,73,2
192,14,51,1
29,37,117,3
28,129,20,2
224,174,204,3
171,173,239,3
171,112,125,1
163,132,102,2
174,235,127,2
252,217,115,2
47,41,103,3
22,133,49,2
245,5,127,1
157,2,81,1
133,206,154,2
151,103,70,1
223,142,168,1
12,14,242,3
113,5,113,3
222,214,242,3
49,79,25,2
112,153,35,2
232,179,59,2
84,92,18,2
121,52,24,1
40,210,135,2
142,13,61,1
163,197,19,2
128,84,40,2
47,206,45,2
194,183,209,3
200,191,252,3
158,214,156,2
159,128,214,3
238,206,152,2
196,21,230,3
107,116,10,2
53,84,151,3
206,37,128,1
229,116,190,1
85,110,239,3
193,227,237,3
20,8,155,3
0,168,170,3
222,140,139,1
189,196,135,2
153,188,238,3
125,178,143,2
0,182,81,2
1,104,61,2
185,5,10,1
246,19,196,1
138,115,153,3
242,50,34,1
32,74,78,3
40,73,160,3
93,5,162,3
189,228,142,2
80,53,101,3
103,83,223,3
177,64,108,1
210,189,246,3
76,251,77,2
233,31,84,1
250,188,163,1
213,167,88,2
186,14,117,1
236,91,31,1
10,201,203,3
159,36,238,3
201,101,193,3
132,97,55,2
22,149,136,2
222,207,20,2
27,127,110,2
133,169,137,2
75,238,197,2
31,239,10,2
202,146,165,3
239,173,134,1
152,110,65,2
204,141,81,2
105,44,133,3
187,241,169,2
113,24,65,1
181,64,62,1
208,80,55,1
53,80,5,2
177,243,246,3
136,151,155,3
186,122,47,2
145,204,91,2
56,109,204,3
173,178,75,2
195,247,195,2
53,225,180,2
32,4,239,3
48,247,103,2
212,241,36,2
14,93,91,2
113,57,149,3
57,35,187,3
197,36,114,1
52,49,34,2
231,238,157,2
64,68,2,2
81,22,52,1
39,123,193,3
114,190,141,2
53,184,71,2
11,167,106,2
34,209,218,3
138,228,73,2
139,132,149,3
248,194,182,2
144,58,19,1
148,95,162,3
108,155,208,3
45,108,232,3
130,19,246,3
59,201,211,3
166,201,65,2
171,132,42,2
207,177,215,3
103,168,124,2
31,78,200,3
38,189,204,3
238,52,231,3
135,31,240,3
190,220,32,2
241,161,22,2
179,92,79,1
34,188,245,3
179,162,87,2
53,237,220,2
235,18,126,1
156,100,144,3
132,147,84,2
207,240,244,3
92,146,37,2
202,155,102,2
150,83,216,3
68,106,57,2
208,196,205,3
6,73,60,2
73,249,125,2
173,123,222,3
200,153,53,2
166,21,234,3
185,232,102,2
230,120,69,1
43,45,85,3
150,154,186,3
214,169,206,3
233,193,93,2
146,108,36,2
77,34,111,3
216,195,198,3
158,141,106,2
111,107,159,3
17,214,64,2
91,21,180,3
114,34,35,1
145,212,235,3
50,27,125,3
146,21,183,3
222,49,40,1
127,231,168,2
125,108,217,3
47,209,179,2
38,243,18,2
31,242,242,3
17,128,67,2
114,208,232,3
7,135,154,3
65,8,168,3
125,97,29,2
46,185,106,2
2,92,231,3
108,243,25,2
5,228,102,2
220,192,77,2
133,151,69,2
238,232,105,2
93,22,121,3
137,219,70,2
116,71,107,3
219,25,222,3
53,201,69,2
198,2,221,3
228,230,40,2
252,18,98,1
142,219,105,2
11,116,56,2
38,26,69,3
114,183,208,3
84,213,155,2
58,230,178,2
210,23,127,1
132,39,55,1
113,148,149,3
95,181,65,2
131,101,228,3
207,239,215,2
121,54,176,3
82,185,104,2
212,32,25,1
8,30,50,3
135,217,15,2
224,223,175,2
169,182,127,2
3,141,253,3
84,243,167,2
185,200,69,2
142,113,191,3
196,190,47,2
71,8,14,1
226,142,126,1
128,237,127,2
156,157,118,2
74,150,179,3
225,220,218,2
194,79,37,1
234,165,136,1
102,156,88,2
145,15,199,3
73,69,152,3
187,41,240,3
129,118,44,2
148,8,20,1
216,2,22,1
207,200,102,2
166,87,184,3
5,76,211,3
62,190,241,3
196,148,151,1
242,135,67,1
105,137,81,2
181,54,230,3
78,170,166,2
31,64,141,3
163,131,38,2
67,119,110,2
100,101,77,2
7,27,11,2
222,25,246,3
125,148,137,2
35,147,69,2
21,18,112,3
34,167,240,3
233,205,20,2
126,241,23,2
77,235,246,3
217,193,107,2
136,15,123,1
246,189,212,3
170,149,248,3
57,247,247,3
121,90,36,2
36,14,126,3
101,41,129,3
19,95,189,3
160,19,150,3
44,51,240,3
164,179,157,2
168,48,143,1
72,173,106,2
226,199,49,2
143,46,210,3
69,9,236,3
18,44,199,3
35,16,173,3
45,71,38,2
120,213,71,2
218,194,108,2
31,195,34,2
159,37,231,3
35,47,85,3
175,146,224,3
152,213,69,2
151,35,223,3
152,94,117,1
183,16,127,1
29,103,5,2
186,55,37,1
229,170,240,3
199,59,130,1
232,60,100,1
183,72,46,1
86,50,205,3
194,89,201,3
250,60,50,1
118,106,215,3
23,79,91,3
55,175,28,2
36,122,5,2
163,72,126,1
190,194,230,3
70,75,94,3
139,201,69,2
149,107,36,2
42,142,46,2
77,74,150,3
114,125,64,2
75,72,101,3
130,7,103,1
146,241,84,2
24,39,191,3
211,20,22,1
215,32,55,1
178,45,130,1
205,182,70,2
150,220,208,2
38,83,114,3
160,182,228,3
37,4,23,1
241,194,240,3
127,75,144,3
97,199,81,2
93,80,164,3
184,186,15,2
39,72,57,2
41,157,11,2
187,140,8,2
208,19,95,1
149,27,74,1
189,197,149,2
243,148,40,2
6,138,58,2
201,249,96,2
127,124,48,2
240,127,82,1
119,146,244,3
81,245,47,2
151,81,237,3
178,101,186,3
18,231,171,2
120,193,86,2
86,124,249,3
159,243,29,2
4,40,235,3
125,34,225,3
34,207,115,2
176,226,176,2
131,107,21,2
108,1,211,3
57,186,111,2
175,95,143,1
193,202,238,3
243,152,235,3
54,245,33,2
135,249,183,2
225,73,30,1
115,175,28,2
23,130,0,2
182,243,95,2
136,32,218,3
106,39,90,1
136,43,238,3
121,217,128,2
32,62,160,3
34,192,15,2
30,197,39,2
122,122,239,3
202,129,80,1
64,120,33,2
109,17,216,3
30,0,99,3
254,8,238,3
198,34,82,1
53,114,17,2
39,207,96,2
203,78,228,3
132,234,226,2
114,205,103,2
1,223,57,2
45,15,112,3
252,136,181,1
88,207,97,2
13,226,149,2
4,0,50,3
161,24,244,3
84,104,117,3
235,87,164,1
223,82,31,1
12,68,161,3
51,176,58,2
218,250,15,2
229,61,170,1
136,172,144,2
41,159,89,2
169,53,179,3
140,226,243,3
45,121,230,3
224,78,98,1
108,121,22,2
158,245,242,2
202,210,185,2
42,132,140,3
28,101,168,3
167,66,139,1
103,239,97,2
123,114,153,3
119,37,145,3
201,206,230,3
127,19,105,1
178,126,91,1
218,96,51,1
41,14,158,3
169,32,47,1
31,0,135,3
29,241,38,2
187,245,59,2
92,53,73,1
209,154,81,2
16,0,65,3
26,128,69,2
42,221,234,3
14,90,212,3
11,142,67,2
140,19,10,1
131,243,52,2
30,133,230,3
226,186,142,2
217,199,29,2
87,115,39,2
62,205,243,3
44,9,226,3
6,148,140,2
136,98,204,3
146,237,163,2
196,6,143,1
8,249,79,2
135,29,96,1
188,204,173,2
89,53,50,1
6,122,158,3
138,98,230,3
209,67,86,1
158,130,44,2
85,202,21,2
244,33,25,1
176,15,16,1
80,34,222,3
89,88,108,3
40,126,18,2
103,63,234,3
228,25,151,1
196,107,26,1
87,111,120,3
180,137,219,3
247,125,73,1
16,32,148,3
20,48,218,3
217,36,60,1
191,214,48,2
103,26,208,3
23,113,242,3
51,242,109,2
137,96,139,3
251,120,156,1
161,216,188,2
39,139,113,2
241,13,20,1
211,139,217,3
5,184,188,3
116,202,135,2
215,250,191,2
207,90,239,3
73,147,135,2
168,2,252,3
171,183,199,3
25,178,43,2
87,142,116,2
227,107,37,1
242,63,181,1
115,62,176,3
209,58,238,3
194,46,38,1
81,131,115,2
49,149,198,3
12,45,242,3
123,32,94,1
58,44,203,3
209,45,235,3
119,224,139,2
212,118,84,1
51,135,148,3
219,156,201,3
89,163,88,2
98,25,78,1
162,254,166,2
173,23,202,3
2,214,66,2
52,34,46,3
22,188,130,2
89,38,22,1
143,128,125,2
54,207,234,3
40,181,135,2
