154,225,173,2
155,208,26,2
160,14,72,1
81,35,212,3
215,210,220,3
77,118,77,2
217,197,149,2
25,133,86,2
6,112,82,2
53,37,122,3
173,243,231,2
109,106,82,2
137,195,123,2
13,73,237,3
194,43,30,1
136,126,82,2
136,159,247,3
225,76,212,3
54,152,153,3
113,106,88,2
132,126,95,2
78,254,210,2
115,197,5,2
26,13,11,1
126,220,240,3
49,202,101,2
146,86,161,3
134,232,247,3
223,29,220,3
15,70,84,3
195,39,177,3
110,109,128,3
188,210,228,3
71,119,8,2
171,236,32,2
103,98,131,3
204,206,166,2
202,239,79,2
151,160,100,2
47,215,152,2
85,238,94,2
171,28,84,1
67,77,126,3
20,209,107,2
203,147,65,2
69,164,128,2
38,131,95,2
201,85,25,1
128,47,169,3
135,218,36,2
217,232,207,2
176,96,140,1
97,202,139,2
130,176,124,2
100,121,122,3
92,217,219,3
200,24,180,1
249,215,243,3
110,215,185,2
90,66,172,3
161,171,252,3
205,78,32,1
36,159,72,2
224,21,78,1
9,194,98,2
85,22,82,3
84,148,238,3
14,72,123,3
35,236,33,2
52,173,204,3
205,34,23,1
81,221,186,2
11,116,214,3
215,84,185,1
112,63,122,3
74,195,25,2
138,59,151,3
54,56,234,3
27,47,97,3
63,239,162,2
222,47,112,1
141,77,212,3
55,203,104,2
90,115,82,2
228,101,83,1
200,90,160,1
74,26,103,3
164,45,37,1
181,92,50,1
66,74,117,3
227,196,252,3
43,55,26,2
64,223,204,2
235,182,52,2
86,76,132,3
211,20,158,1
183,166,84,2
36,222,140,2
144,241,173,2
118,77,188,3
72,152,83,2
62,91,228,3
238,171,116,2
116,142,213,3
52,14,115,3
221,194,86,2
90,102,114,3
173,97,203,3
97,167,206,3
223,169,33,2
60,227,147,2
162,40,113,1
47,25,166,3
142,167,248,3
113,208,21,2
59,211,103,2
31,92,61,2
134,7,31,1
99,218,198,2
119,154,117,2
214,173,163,2
169,242,82,2
202,222,136,2
179,145,201,3
217,179,28,2
154,236,159,2
47,194,216,3
170,37,215,3
186,39,235,3
157,222,196,2
154,195,58,2
198,218,88,2
102,187,27,2
180,221,246,3
114,91,163,3
239,137,223,3
90,92,75,2
210,103,222,3
74,21,216,3
162,53,11,1
24,217,204,2
201,41,157,1
200,164,1,2
202,219,6,2
135,34,121,3
253,109,228,3
87,4,165,3
252,165,222,3
19,188,174,2
64,32,223,3
72,243,196,2
150,168,122,2
141,146,149,3
51,104,83,2
194,75,11,1
77,207,3,2
241,133,128,1
20,165,78,2
79,81,195,3
40,244,42,2
122,110,106,2
109,179,23,2
83,217,237,3
164,218,31,2
56,153,149,2
127,70,25,1
189,233,180,2
12,91,96,3
46,158,121,2
234,96,28,1
181,37,237,3
132,17,165,3
168,153,1,2
228,64,175,1
254,79,117,1
217,97,83,1
194,139,186,3
10,11,198,3
111,100,221,3
165,69,40,1
227,229,152,2
154,44,37,1
234,175,189,3
58,13,108,3
231,158,180,1
221,116,47,1
238,73,164,1
10,251,11,2
170,76,74,1
109,205,177,2
173,102,224,3
18,102,172,3
78,163,109,2
152,121,9,2
174,177,24,2
110,70,237,3
36,182,132,2
86,202,18,2
64,31,164,3
119,211,181,2
132,111,50,2
177,204,45,2
29,241,245,3
13,154,75,2
43,160,186,3
201,108,30,1
24,244,231,2
139,103,231,3
163,192,50,2
128,159,196,3
8,46,25,2
179,169,65,2
159,196,199,3
123,8,187,3
47,70,51,2
82,94,195,3
145,199,203,3
74,245,72,2
97,119,98,2
152,117,228,3
196,220,113,2
234,149,234,3
235,25,176,1
90,73,218,3
17,103,143,3
198,170,217,3
8,135,177,3
177,59,235,3
76,84,161,3
149,24,8,1
0,58,251,3
154,56,112,1
253,185,28,2
69,113,122,3
160,208,44,2
113,234,90,2
105,102,32,2
171,198,70,2
120,57,56,1
173,206,180,2
145,188,88,2
51,50,33,2
46,210,107,2
51,46,160,3
38,248,122,2
163,244,252,3
152,70,139,3
108,169,145,2
249,88,2,1
209,242,7,2
4,115,170,3
5,120,53,2
93,219,74,2
40,47,102,3
91,139,179,3
47,114,156,3
90,35,94,3
107,85,108,3
87,59,157,3
165,73,150,3
70,8,70,3
244,36,51,1
1,110,33,2
94,0,64,1
158,42,222,3
121,13,51,1
51,107,176,3
253,90,200,1
239,36,110,1
120,1,199,3
135,234,212,2
204,46,180,1
47,64,86,3
250,127,183,1
175,90,151,3
79,150,139,2
182,128,253,3
178,117,142,1
116,58,118,3
98,82,152,3
94,186,38,2
47,70,143,3
0,253,211,2
90,199,28,2
180,19,161,1
208,137,52,2
246,55,112,1
178,101,95,1
127,126,116,2
241,163,249,3
216,110,213,3
156,29,65,1
62,141,139,2
165,60,33,1
186,115,248,3
106,234,91,2
233,53,132,1
39,106,247,3
115,11,60,1
187,33,10,1
154,155,0,2
58,179,75,2
171,251,159,2
127,99,25,2
48,25,123,3
14,192,33,2
163,246,108,2
152,214,181,2
224,201,182,2
86,227,58,2
147,122,109,2
168,211,253,3
67,30,238,3
80,69,157,3
135,15,61,1
10,181,146,2
102,107,92,2
44,14,96,3
25,45,211,3
3,111,219,3
104,192,3,2
12,123,156,3
240,57,246,3
161,123,179,3
48,191,179,2
11,250,203,2
108,190,178,2
226,237,87,2
245,185,100,2
141,7,121,1
161,130,40,2
123,253,188,2
26,1,19,1
59,124,55,2
111,164,140,2
75,131,138,3
122,238,214,2
94,211,72,2
173,154,170,3
77,87,136,3
132,33,159,3
67,5,219,3
83,37,50,1
42,80,144,3
194,17,218,3
108,80,165,3
48,222,5,2
126,71,97,1
199,87,12,1
65,156,200,3
135,31,33,1
46,188,104,2
35,189,112,2
160,37,67,1
166,123,237,3
186,192,162,2
85,20,49,1
211,172,205,3
18,53,254,3
225,59,198,3
210,248,252,3
91,28,205,3
192,5,82,1
40,50,203,3
210,13,186,1
48,211,174,2
230,226,250,3
132,33,203,3
70,208,13,2
57,193,156,2
240,68,237,3
235,1,139,1
191,66,33,1
92,134,222,3
1,254,117,2
32,181,23,2
224,62,169,1
232,209,37,2
197,219,98,2
142,157,250,3
240,233,176,2
28,130,126,2
93,118,113,2
112,239,4,2
207,218,148,2
25,160,137,2
112,252,106,2
9,209,39,2
149,56,12,1
5,59,35,2
80,31,180,3
142,121,189,3
139,13,53,1
220,79,119,1
59,191,225,3
61,31,236,3
38,204,241,3
37,84,184,3
23,191,204,3
155,178,83,2
180,219,153,2
14,129,206,3
101,215,155,2
240,218,135,2
128,127,33,2
229,147,165,1
219,2,135,1
223,10,15,1
21,110,223,3
11,117,121,3
169,77,110,1
149,146,130,2
237,16,43,1
253,178,85,2
133,15,27,1
170,142,155,3
52,213,56,2
192,10,110,1
16,145,69,2
129,143,78,2
238,30,213,1
156,15,208,3
129,181,250,3
183,163,36,2
17,175,233,3
60,73,77,3
155,145,184,3
199,53,162,1
209,31,60,1
73,195,221,3
48,44,75,3
220,87,152,1
214,138,136,1
69,181,203,3
149,150,206,3
164,119,61,2
1,248,71,2
87,73,216,3
129,183,158,2
38,247,109,2
48,158,142,2
48,56,127,3
252,117,133,1
246,180,56,2
13,217,163,2
95,67,144,3
36,222,22,2
42,59,143,3
65,158,138,2
245,203,165,2
138,183,156,2
222,57,53,1
147,212,174,2
131,30,99,1
62,38,43,1
128,11,26,1
42,163,246,3
155,39,49,1
15,122,164,3
137,197,67,2
30,107,210,3
216,30,65,1
170,16,126,1
142,175,64,2
193,52,244,3
78,240,226,2
202,146,25,2
225,44,66,1
159,219,184,2
87,114,20,2
31,186,136,2
254,16,157,1
64,131,81,2
25,230,236,3
158,253,99,2
23,67,104,3
139,123,118,2
223,34,119,1
68,129,25,2
77,105,21,2
141,129,174,3
53,248,230,2
107,1,117,3
251,39,207,1
64,149,248,3
174,186,94,2
119,217,140,2
213,211,35,2
123,215,109,2
10,83,244,3
189,57,15,1
89,210,174,2
102,33,1,1
181,133,130,1
224,78,173,1
67,128,213,3
94,217,121,2
232,242,92,2
107,50,76,1
196,197,190,2
146,149,171,3
123,211,197,2
68,68,201,3
186,47,92,1
76,116,65,2
18,121,192,3
211,236,105,2
65,230,28,2
148,79,227,3
30,196,146,2
46,231,116,2
108,72,130,3
98,78,227,3
84,60,202,3
173,27,187,3
162,4,94,1
43,101,82,2
23,152,88,2
89,91,136,3
162,242,197,2
84,205,214,3
215,150,162,1
31,138,204,3
101,92,215,3
162,119,71,2
207,56,166,1
123,38,131,3
181,89,120,1
111,218,164,2
93,85,80,2
152,144,162,3
160,114,235,3
18,133,90,2
82,188,127,2
181,68,50,1
161,95,164,3
224,24,178,1
91,223,217,2
85,0,187,3
196,79,100,1
225,47,102,1
157,98,0,2
225,197,94,2
69,232,135,2
149,207,87,2
212,65,91,1
201,250,169,2
12,192,141,2
249,201,237,3
36,124,129,3
222,16,166,1
46,251,99,2
42,48,200,3
154,203,63,2
228,146,188,3
64,236,155,2
23,250,172,2
201,212,28,2
141,130,151,3
52,232,196,2
11,0,74,3
48,34,249,3
188,97,4,1
13,18,102,3
31,173,142,2
154,165,102,2
116,200,163,2
86,118,201,3
158,8,50,1
37,134,102,2
187,171,197,3
49,21,230,3
97,220,114,2
14,236,180,2
234,74,162,1
189,34,124,1
112,103,31,2
43,12,205,3
115,12,217,3
252,44,18,1
215,251,197,2
72,86,15,2
42,134,51,2
194,223,86,2
233,64,22,1
65,201,14,2
108,27,99,3
94,59,143,3
208,197,53,2
27,37,240,3
215,123,16,1
1,113,0,2
191,131,91,1
247,211,64,2
81,145,158,3
97,147,227,3
44,248,219,2
188,168,220,3
127,71,123,3
26,129,135,3
186,136,156,3
50,170,88,2
15,22,241,3
242,187,116,2
210,163,228,3
243,254,39,2
178,54,9,1
205,177,58,2
99,105,82,2
51,28,132,3
67,240,35,2
200,121,97,1
174,250,13,2
162,155,180,3
89,26,134,3
14,70,85,3
209,107,223,3
121,131,130,2
176,94,25,1
173,197,18,2
163,164,99,2
239,65,177,1
210,197,58,2
212,202,100,2
34,113,81,2
247,120,83,1
48,209,39,2
43,28,169,3
79,186,234,3
74,61,111,3
251,191,229,3
165,30,21,1
223,36,48,1
90,156,18,2
175,250,205,2
187,196,222,3
231,138,232,3
154,67,187,3
202,159,175,3
31,243,13,2
144,133,109,2
74,244,150,2
239,146,25,2
93,207,68,2
24,177,122,2
234,66,231,3
135,141,68,2
87,159,100,2
109,225,103,2
203,18,202,3
165,24,140,1
6,13,152,3
123,129,146,3
235,62,97,1
64,81,183,3
190,43,56,1
51,231,4,2
188,212,79,2
42,245,12,2
239,124,164,1
197,35,79,1
57,97,237,3
24,253,237,2
252,92,201,1
199,3,160,1
147,149,190,3
92,54,63,1
24,73,208,3
172,215,198,2
85,0,67,1
211,131,21,2
124,14,252,3
222,132,110,1
50,157,100,2
115,41,112,3
50,235,0,2
139,239,90,2
1,167,162,2
130,114,173,3
122,191,192,3
125,218,179,2
151,51,140,3
46,44,217,3
161,71,82,1
235,86,206,3
134,31,22,1
86,31,22,1
106,85,63,2
172,51,129,1
114,71,148,3
134,31,10,1
31,50,167,3
36,82,244,3
105,212,20,2
1,251,170,2
184,239,247,3
235,213,206,2
35,175,217,3
0,81,12,2
245,234,33,2
62,128,135,3
186,204,74,2
35,80,68,2
68,216,94,2
239,186,19,2
139,143,158,3
156,176,202,3
27,45,156,3
82,168,219,3
85,160,33,2
111,65,128,3
244,8,150,1
68,211,89,2
73,172,108,2
83,209,38,2
122,191,84,2
9,11,27,3
207,49,242,3
40,193,3,2
71,223,95,2
2,192,173,2
63,31,232,3
103,79,22,2
108,231,104,2
191,99,96,1
82,217,200,2
19,36,99,3
210,104,183,3
237,51,248,3
220,43,100,1
205,191,204,3
216,90,48,1
27,234,34,2
1,0,167,3
142,122,244,3
197,134,80,1
40,165,254,3
132,20,37,1
170,61,95,1
138,102,114,3
49,253,63,2
138,195,244,3
253,47,102,1
201,253,252,3
238,84,68,1
97,160,58,2
34,247,91,2
191,206,134,2
239,33,83,1
140,138,149,3
80,124,204,3
16,99,25,2
108,241,14,2
176,57,253,3
22,164,71,2
40,244,246,3
124,117,183,3
29,24,188,3
193,244,90,2
19,249,101,2
223,216,155,2
114,134,201,3
112,54,197,3
184,95,66,1
22,235,146,2
239,215,145,2
67,199,109,2
189,113,230,3
19,135,238,3
68,13,200,3
133,120,252,3
201,252,35,2
140,12,60,1
222,87,167,1
194,216,236,3
165,99,176,3
126,153,50,2
4,57,115,3
104,143,111,2
200,75,7,1
73,75,33,2
252,196,16,2
252,192,170,1
251,107,199,1
191,251,90,2
232,76,118,1
160,232,99,2
126,109,29,2
99,167,216,3
173,0,201,3
47,128,210,3
181,111,142,1
115,8,123,3
128,202,77,2
137,167,155,2
128,178,34,2
41,85,92,3
186,61,107,1
242,251,243,2
125,92,148,3
230,134,55,1
155,201,206,3
133,72,229,3
55,212,84,2
44,247,47,2
91,192,2,2
42,231,119,2
105,198,223,3
202,157,137,2
221,109,160,1
219,247,253,3
102,231,142,2
123,228,217,2
226,83,96,1
174,162,35,2
145,22,223,3
197,45,87,1
24,194,18,2
233,73,243,3
207,203,228,3
146,142,231,3
172,109,227,3
181,38,248,3
93,227,150,2
220,86,212,3
34,85,107,3
42,148,99,2
223,47,60,1
217,235,66,2
219,158,171,1
223,238,122,2
172,242,237,2
45,212,149,2
85,243,248,3
179,187,113,2
213,136,70,1
133,150,16,2
21,252,183,2
151,167,212,3
5,65,171,3
144,170,96,2
62,180,17,2
5,223,142,2
193,37,45,1
35,205,198,2
29,98,112,3
245,110,46,1
89,117,143,3
230,56,198,1
252,230,197,2
111,252,229,2
40,222,202,2
236,40,148,1
46,146,223,3
202,205,108,2
59,202,136,2
61,230,96,2
85,114,91,2
248,221,114,2
124,52,87,1
121,98,94,2
183,216,110,2
215,111,244,3
173,71,134,1
20,70,182,3
41,116,220,3
222,76,162,1
240,89,234,3
251,53,166,1
57,202,17,2
186,89,27,1
176,189,203,3
35,149,76,2
229,196,68,2
61,3,210,3
231,179,46,2
171,155,121,2
98,52,90,3
190,146,136,1
44,157,234,3
206,183,92,2
168,134,247,3
33,184,52,2
162,170,120,2
210,123,185,3
90,245,121,2
141,77,109,1
58,103,129,3
5,201,89,2
29,101,251,3
252,96,93,1
106,106,214,3
55,43,69,3
1,231,111,2
88,103,190,3
144,194,41,2
154,182,34,2
173,25,109,1
198,156,38,2
237,219,143,2
30,233,100,2
24,236,217,2
124,44,227,3
116,157,22,2
97,205,101,2
226,155,218,3
71,204,169,2
48,138,82,2
201,20,225,3
11,8,165,3
188,121,88,1
61,240,56,2
111,236,187,2
32,224,251,3
187,156,48,2
52,47,161,3
113,12,232,3
73,188,205,3
226,62,151,1
87,47,68,1
134,5,122,1
183,201,221,3
55,90,194,3
57,12,77,3
161,55,54,1
237,36,197,1
69,93,197,3
25,147,41,2
221,178,126,2
99,175,250,3
183,224,99,2
31,24,145,3
101,23,227,3
189,125,149,1
172,253,45,2
14,12,118,3
131,65,18,1
167,251,254,3
163,252,92,2
128,115,72,2
39,7,252,3
253,210,8,2
181,250,112,2
183,134,132,1
37,172,211,3
36,109,205,3
151,16,137,3
8,31,132,3
6,248,64,2
135,152,130,2
248,166,64,2
86,156,85,2
245,85,14,1
65,111,46,2
82,197,50,2
9,14,5,2
183,129,153,3
108,225,68,2
59,198,18,2
110,99,211,3
254,207,196,2
217,73,226,3
240,79,235,3
157,4,13,1
239,187,38,2
138,66,207,3
171,195,246,3
64,45,9,2
113,83,114,3
157,115,61,2
213,125,9,2
6,34,112,3
101,95,23,2
46,41,86,3
8,212,103,2
69,115,64,2
115,1,34,1
198,241,219,2
185,221,238,3
153,229,31,2
13,86,86,3
67,109,183,3
253,65,59,1
170,56,15,1
83,195,134,2
118,49,71,1
184,173,163,2
222,216,201,2
92,6,37,1
165,129,248,3
142,132,7,2
3,210,35,2
57,128,154,3
124,239,136,2
212,33,22,1
143,192,205,3
206,32,138,1
228,176,113,2
54,151,30,2
254,253,151,2
214,107,84,1
85,51,155,3
151,55,33,1
27,25,176,3
42,209,65,2
127,24,253,3
219,236,207,2
76,222,53,2
26,167,54,2
185,248,52,2
16,149,25,2
167,150,107,2
58,245,77,2
26,128,23,2
146,112,187,3
71,157,204,3
192,14,151,1
134,249,149,2
70,153,238,3
236,106,74,1
222,141,246,3
134,242,71,2
48,119,104,2
162,133,242,3
178,49,197,3
240,205,236,3
231,69,86,1
89,133,235,3
131,26,71,1
64,147,65,2
34,111,106,2
137,74,120,3
4,136,252,3
12,129,203,3
179,73,98,1
9,141,243,3
90,85,20,2
58,154,77,2
26,63,240,3
92,129,58,2
94,163,189,3
156,240,218,2
145,216,2,2
85,213,56,2
112,247,183,2
186,131,49,2
192,13,242,3
220,0,140,1
227,35,99,1
202,52,247,3
204,227,69,2
31,215,75,2
213,106,84,1
49,196,37,2
104,186,133,2
202,26,14,1
105,101,62,2
155,76,197,3
150,66,230,3
166,195,128,2
141,77,106,1
248,12,129,1
226,115,68,1
140,41,117,1
250,203,150,2
21,155,65,2
77,49,56,1
209,98,190,3
197,33,69,1
4,224,150,2
16,205,227,3
66,193,178,2
179,205,225,3
48,205,137,2
150,193,197,3
200,236,176,2
77,211,249,3
103,55,177,3
2,180,49,2
151,111,173,3
2,184,29,2
156,9,14,1
76,225,113,2
182,181,80,2
94,176,122,2
16,165,85,2
127,1,204,3
190,85,58,1
105,229,124,2
118,248,204,2
12,21,111,3
231,47,191,1
17,23,37,3
26,34,5,2
50,188,85,2
212,9,53,1
52,232,195,2
168,238,161,2
234,2,120,1
8,253,62,2
227,214,122,2
91,239,168,2
17,177,79,2
71,8,177,3
234,136,226,3
191,250,155,2
94,54,115,3
212,57,120,1
211,23,211,3
144,223,177,2
101,77,200,3
23,49,236,3
162,64,183,3
242,211,160,2
137,155,252,3
122,190,176,2
16,186,126,2
32,21,52,3
136,37,160,3
254,11,164,1
71,50,155,3
217,113,6,1
191,164,139,2
167,63,138,1
231,122,77,1
226,254,22,2
239,185,153,2
184,202,44,2
44,247,34,2
36,182,150,2
85,179,140,2
175,94,95,1
9,205,86,2
218,48,44,1
200,29,79,1
241,206,239,3
63,78,118,3
73,211,86,2
241,167,152,1
213,117,14,1
87,117,65,2
214,82,223,3
64,215,159,2
181,65,195,3
51,189,231,3
106,106,90,2
17,213,15,2
216,52,207,3
165,47,167,3
202,20,3,1
237,46,44,1
95,170,251,3
174,82,1,1
78,151,154,3
6,64,228,3
64,182,246,3
16,171,41,2
94,96,170,3
183,174,144,2
39,76,110,3
103,54,238,3
119,184,170,2
82,113,167,3
125,75,112,3
26,23,47,3
115,96,5,2
37,218,197,2
116,74,237,3
176,91,222,3
64,222,44,2
171,219,11,2
59,244,37,2
40,30,155,3
54,110,99,2
23,214,241,3
155,80,66,1
119,220,106,2
96,31,37,1
246,108,191,1
59,145,43,2
67,91,56,2
91,141,88,2
192,229,201,2
175,62,72,1
135,6,164,3
187,97,138,1
81,245,187,2
96,235,100,2
99,146,47,2
139,248,219,2
120,208,56,2
117,119,12,2
129,223,162,2
59,27,103,3
200,50,31,1
179,209,20,2
204,57,195,3
178,6,124,1
243,252,14,2
90,131,239,3
251,5,116,1
164,175,141,2
191,225,219,2
186,221,204,2
129,130,156,3
81,121,242,3
201,158,109,2
49,47,179,3
32,210,164,2
100,155,133,2
144,98,145,3
85,186,21,2
140,248,13,2
9,242,228,2
104,217,217,3
144,2,59,1
102,247,227,2
31,242,192,2
124,211,151,2
239,129,11,1
49,114,201,3
113,184,91,2
254,72,201,1
122,128,122,2
191,2,219,3
118,25,20,1
155,34,34,1
206,110,25,1
152,239,75,2
104,7,252,3
72,195,92,2
43,148,222,3
115,5,50,1
215,71,241,3
145,121,124,3
3,168,91,2
248,52,204,1
95,85,225,3
35,138,202,3
167,42,161,3
5,218,16,2
183,20,40,1
2,65,39,2
198,95,96,1
23,111,136,3
144,203,114,2
81,132,60,2
87,225,249,3
81,57,106,3
197,210,189,2
29,210,85,2
7,22,184,3
200,232,196,2
243,248,164,2
175,121,166,3
210,138,70,1
102,253,87,2
193,98,75,1
233,131,113,1
97,175,14,2
80,37,191,3
102,197,105,2
99,49,30,1
56,244,141,2
244,236,135,2
214,93,247,3
203,151,73,2
231,145,215,3
166,249,95,2
245,14,245,3
177,177,108,2
49,72,77,3
178,114,30,2
8,40,215,3
206,116,134,1
206,204,223,3
215,52,26,1
90,122,185,3
149,192,28,2
177,69,151,1
83,192,247,3
225,191,41,2
62,56,135,3
246,151,43,2
224,68,90,1
38,135,62,2
154,80,66,1
160,108,214,3
240,217,182,2
162,11,240,3
171,151,156,3
26,47,99,3
166,190,155,2
251,50,76,1
44,75,20,2
71,65,20,2
56,113,152,3
65,97,221,3
162,242,211,2
5,86,167,3
122,168,26,2
203,243,112,2
101,97,23,2
153,210,42,2
152,254,5,2
39,65,234,3
76,197,141,2
120,233,211,2
252,84,129,1
119,29,40,1
221,18,190,1
115,167,202,3
88,8,62,1
224,30,184,1
233,125,198,3
6,124,231,3
11,159,208,3
80,22,186,3
122,50,81,1
236,136,42,1
9,174,93,2
72,25,71,3
194,122,249,3
205,123,56,1
70,208,98,2
130,234,123,2
178,136,108,2
61,189,108,2
78,159,84,2
26,235,91,2
132,145,182,3
180,21,87,1
25,194,55,2
216,21,158,1
26,198,75,2
1,39,249,3
176,45,209,3
25,145,86,2
197,191,109,2
10,53,108,3
224,227,188,2
160,125,89,2
202,27,26,1
95,104,91,2
113,67,237,3
51,240,17,2
93,240,96,2
93,246,69,2
135,41,42,1
163,62,86,1
38,184,112,2
37,32,175,3
219,73,250,3
152,127,248,3
57,83,150,3
29,105,106,3
18,92,166,3
142,61,142,3
247,59,252,3
152,49,229,3
246,54,91,1
8,173,185,3
229,247,185,2
66,122,91,2
144,98,201,3
227,137,176,1
227,216,45,2
158,154,74,2
219,112,21,1
47,119,194,3
10,61,216,3
1,64,121,3
128,115,136,3
43,187,77,2
23,33,224,3
15,45,53,3
140,39,32,1
11,122,17,2
106,63,239,3
108,28,57,1
75,40,227,3
97,221,9,2
131,196,133,2
82,249,22,2
248,123,81,1
22,62,120,3
43,44,64,3
231,165,215,3
184,124,79,1
10,60,91,3
144,169,22,2
117,171,47,2
131,46,79,1
42,0,208,3
76,100,53,2
41,252,194,2
248,3,27,1
210,31,245,3
128,212,26,2
70,77,34,2
86,69,252,3
26,88,234,3
199,207,105,2
228,36,50,1
250,95,124,1
5,248,151,2
191,163,166,3
248,146,21,2
41,211,107,2
208,240,98,2
87,250,34,2
230,160,17,2
3,112,90,2
226,58,66,1
195,61,207,3
242,44,52,1
68,197,105,2
145,157,212,3
241,244,213,2
183,35,10,1
182,141,110,2
38,219,201,2
179,250,57,2
72,192,107,2
22,151,93,2
206,150,83,2
120,229,170,2
37,175,239,3
73,217,48,2
225,159,177,1
25,212,64,2
213,143,207,3
69,211,116,2
236,157,132,1
195,227,191,2
191,68,132,1
140,188,149,2
173,112,234,3
156,227,12,2
116,96,147,3
26,99,179,3
49,120,167,3
159,207,162,2
195,185,46,2
226,126,5,1
199,225,219,2
251,240,47,2
62,137,64,2
57,182,177,2
149,193,155,2
254,224,75,2
5,31,121,3
237,143,78,1
251,246,29,2
136,135,157,3
27,57,96,3
121,23,77,1
104,62,194,3
87,194,6,2
23,54,137,3
248,180,13,2
99,19,198,3
205,11,13,1
51,3,26,1
113,250,99,2
125,55,26,1
60,172,220,3
222,206,193,2
88,168,12,2
55,123,14,2
168,11,152,1
243,31,174,1
94,191,216,3
230,95,9,1
56,106,220,3
205,224,7,2
206,119,209,3
177,126,103,1
193,31,52,1
11,195,28,2
142,77,29,1
188,15,217,3
140,162,158,2
184,196,195,3
249,137,84,1
223,237,7,2
84,67,179,3
154,237,239,3
203,123,22,2
18,179,11,2
50,152,149,2
105,210,247,3
90,116,7,2
111,126,2,2
212,125,85,1
37,87,157,3
48,94,69,2
128,6,148,3
209,36,74,1
88,65,53,1
58,250,17,2
70,236,187,2
121,73,96,1
29,138,175,3
247,231,75,2
179,150,52,2
102,105,187,3
207,96,155,1
218,50,80,1
38,18,22,1
228,180,119,2
243,200,27,2
112,122,119,2
133,5,61,1
3,19,42,3
160,252,15,2
241,185,100,2
93,59,14,2
145,170,117,2
