45,130,159,3
102,98,112,3
151,38,237,3
230,152,39,2
147,181,173,2
182,64,232,3
253,169,82,2
160,234,186,2
85,153,212,3
151,129,218,3
232,236,238,3
25,188,159,2
151,63,157,3
192,101,123,1
7,157,113,2
180,80,109,1
148,75,30,1
177,56,136,1
196,225,209,2
180,137,156,3
10,86,254,3
109,85,186,3
163,96,13,2
251,86,151,1
248,0,241,3
162,236,217,2
7,61,56,2
93,170,38,2
5,104,193,3
89,9,124,3
74,32,109,3
129,150,59,2
216,191,19,2
27,26,163,3
252,228,225,2
30,248,239,2
138,183,142,2
215,99,25,1
199,18,149,1
197,108,132,1
51,110,180,3
198,107,100,1
40,223,60,2
47,17,204,3
220,63,254,3
57,124,65,2
195,38,108,1
83,195,111,2
133,56,153,3
64,237,29,2
196,69,119,1
233,247,160,2
44,97,14,2
189,57,130,1
31,42,30,2
36,237,182,2
229,203,188,2
163,81,36,1
200,101,220,3
71,78,191,3
134,43,85,1
41,127,150,3
53,239,224,2
71,18,177,3
199,159,80,2
241,198,241,3
78,139,155,3
54,109,22,2
86,100,190,3
223,91,210,3
152,67,147,3
40,83,235,3
73,142,13,2
238,72,3,1
24,127,225,3
172,164,224,3
240,192,167,2
54,180,189,3
39,169,13,2
139,250,185,2
54,14,245,3
142,2,91,1
46,28,243,3
3,224,112,2
69,232,74,2
120,137,70,2
202,61,51,1
127,181,252,3
73,166,29,2
135,106,135,3
241,42,49,1
124,93,189,3
118,101,79,2
239,10,112,1
235,195,95,2
45,182,113,2
249,236,67,2
18,127,86,2
152,46,0,1
102,231,227,2
193,39,254,3
198,33,38,1
159,164,79,2
65,223,39,2
78,94,249,3
164,177,37,2
244,56,135,1
73,106,38,2
96,226,62,2
7,95,52,2
16,198,245,3
234,7,56,1
147,16,127,1
227,112,154,1
42,241,225,2
238,88,104,1
69,96,124,3
99,138,80,2
54,70,219,3
59,180,120,2
224,45,204,3
180,223,249,3
253,107,188,1
32,112,96,2
92,220,245,3
177,114,79,1
184,84,34,1
112,42,22,1
64,50,34,2
145,17,158,3
12,115,176,3
141,65,128,3
160,171,52,2
116,229,23,2
138,248,72,2
93,142,26,2
100,174,119,2
22,99,17,2
216,161,26,2
9,3,104,3
224,66,129,1
179,24,247,3
245,56,223,3
170,137,243,3
152,15,215,3
251,124,25,1
223,239,154,2
68,27,15,1
26,173,198,3
160,128,219,3
124,46,164,3
221,176,33,2
178,236,37,2
239,116,49,1
55,78,201,3
117,77,3,2
157,52,4,1
94,129,246,3
186,187,10,2
198,191,98,2
153,214,103,2
2,80,42,2
81,29,205,3
156,66,37,1
43,222,18,2
137,96,80,1
158,65,187,3
4,217,249,3
182,76,197,3
251,30,141,1
241,157,186,1
86,12,237,3
84,66,5,2
108,208,82,2
155,31,123,1
181,206,152,2
60,157,244,3
182,84,99,1
22,163,99,2
219,104,246,3
90,161,24,2
21,171,250,3
191,50,121,1
122,198,27,2
137,239,43,2
1,106,129,3
72,222,111,2
227,31,114,1
236,197,35,2
100,84,149,3
24,51,143,3
233,155,79,2
174,79,170,3
32,44,234,3
162,222,231,3
18,54,12,2
106,105,16,2
168,101,117,1
250,59,149,1
61,71,186,3
58,35,135,3
28,62,227,3
124,244,133,2
2,147,238,3
213,101,204,3
87,149,200,3
163,149,202,3
43,111,84,2
194,31,76,1
251,174,141,1
103,40,114,3
244,236,54,2
227,110,20,1
250,220,68,2
122,132,200,3
213,227,26,2
218,48,202,3
24,169,231,3
228,177,182,3
219,247,98,2
100,26,147,3
133,98,103,1
117,167,70,2
35,10,170,3
158,203,229,3
19,65,100,3
20,244,87,2
192,186,137,2
167,241,158,2
236,229,207,2
31,36,113,3
148,111,187,3
174,54,90,1
14,49,8,2
228,58,56,1
16,221,46,2
206,204,103,2
36,165,161,2
149,113,251,3
213,9,239,3
55,51,139,3
103,27,224,3
33,142,151,3
157,47,176,3
49,222,6,2
240,203,32,2
11,100,238,3
13,167,237,3
220,83,165,1
64,87,145,3
17,156,78,2
150,19,201,3
110,14,61,1
215,211,247,3
161,130,68,2
176,76,131,1
34,35,29,2
132,211,36,2
81,15,61,1
97,132,153,3
20,186,196,3
182,85,141,1
92,240,220,2
41,47,143,3
220,238,214,2
169,151,103,2
90,216,143,2
203,104,131,1
216,88,128,1
126,210,132,2
120,254,51,2
225,104,198,3
45,229,159,2
122,158,66,2
125,60,57,1
35,137,233,3
124,148,10,2
177,72,30,1
39,21,235,3
197,64,58,1
13,23,197,3
219,193,22,2
200,60,236,3
134,168,75,2
65,240,185,2
9,29,116,3
7,205,78,2
111,230,49,2
33,110,185,3
44,81,16,2
53,236,137,2
216,45,248,3
193,214,77,2
93,151,38,2
191,52,177,3
39,61,34,2
157,213,72,2
109,103,2,2
169,143,200,3
5,212,26,2
22,15,243,3
123,24,67,1
207,58,39,1
76,207,3,2
125,211,183,2
235,99,229,3
192,149,199,3
176,51,199,3
233,117,37,1
122,99,92,2
46,34,16,2
90,239,105,2
148,43,35,1
179,206,175,2
248,254,241,2
99,67,80,1
104,200,201,3
153,238,219,2
242,121,147,1
32,117,104,2
10,76,137,3
63,9,140,3
7,82,178,3
57,75,92,3
184,167,56,2
9,69,114,3
5,151,49,2
89,131,38,2
167,193,135,2
127,156,84,2
49,220,228,3
228,79,245,3
211,180,83,2
137,38,172,3
64,18,42,1
88,114,252,3
213,202,158,2
36,233,248,3
44,24,220,3
186,108,79,1
172,237,150,2
105,210,38,2
51,24,66,3
197,124,9,2
40,60,155,3
225,154,124,1
14,238,176,2
82,59,227,3
109,159,198,3
169,207,242,3
102,95,48,2
131,67,144,3
37,233,186,2
49,237,208,2
79,171,186,3
105,129,210,3
37,206,162,2
195,121,60,1
192,45,142,1
94,237,137,2
102,154,22,2
236,222,64,2
0,184,219,3
88,46,178,3
156,97,144,3
153,114,209,3
139,153,131,2
82,211,238,3
56,166,243,3
217,42,3,1
238,35,218,3
233,211,4,2
210,218,244,3
27,49,159,3
195,10,235,3
43,134,39,2
0,251,17,2
120,120,89,2
233,29,4,1
191,238,138,2
249,225,105,2
112,182,168,2
191,208,202,2
192,123,66,1
20,10,37,3
120,181,118,2
247,99,229,3
17,217,62,2
206,86,1,1
144,192,34,2
81,48,5,2
20,171,206,3
141,237,227,2
142,6,246,3
186,124,103,1
189,9,36,1
27,131,65,2
185,117,69,1
153,132,28,2
11,162,233,3
169,201,222,3
121,108,80,2
194,128,173,3
86,214,222,3
188,20,240,3
79,64,10,2
143,11,107,1
198,155,150,1
101,228,43,2
103,32,43,1
53,43,197,3
0,58,66,3
254,178,236,3
121,176,148,2
189,174,69,2
33,245,98,2
228,43,4,1
75,46,35,1
220,101,56,1
134,230,199,2
185,105,87,1
249,25,114,1
167,227,43,2
108,82,135,3
42,252,19,2
82,152,230,3
149,80,93,1
61,214,119,2
83,182,50,2
25,228,155,2
16,116,204,3
171,107,180,3
107,13,179,3
136,203,23,2
66,241,181,2
142,242,179,2
22,176,6,2
182,242,235,2
8,77,203,3
179,246,124,2
244,73,177,1
90,197,136,2
87,119,42,2
129,215,159,2
216,150,9,2
205,64,175,1
164,133,198,3
253,87,86,1
33,180,210,3
173,89,149,3
30,80,247,3
174,1,250,3
201,112,94,1
67,60,114,3
226,234,17,2
181,224,69,2
97,155,82,2
252,238,36,2
52,246,232,2
145,81,141,3
73,59,188,3
19,245,16,2
132,42,65,1
148,33,178,3
91,186,15,2
206,172,170,3
41,126,50,2
31,243,100,2
112,147,153,3
91,55,108,3
9,166,220,3
28,96,137,3
190,225,100,2
250,237,24,2
51,241,77,2
31,103,254,3
175,248,165,2
44,70,250,3
53,56,67,3
59,191,26,2
19,176,140,2
176,143,71,2
180,27,241,3
70,220,245,3
5,110,121,3
171,253,173,2
79,49,98,3
115,118,206,3
206,80,116,1
72,194,234,3
96,183,195,3
56,242,96,2
196,16,213,3
226,151,63,2
9,170,20,2
199,106,155,1
166,198,48,2
206,125,82,1
54,1,103,3
192,214,12,2
50,105,1,2
7,90,1,2
163,131,252,3
28,152,209,3
56,41,182,3
54,96,205,3
16,114,179,3
141,78,226,3
207,177,88,2
112,32,91,1
116,87,144,3
212,118,128,1
134,82,24,1
71,146,200,3
70,191,159,2
187,84,235,3
144,133,132,3
101,58,167,3
192,51,169,3
21,165,218,3
157,135,226,3
28,57,198,3
86,113,70,2
119,144,54,2
113,76,171,3
82,148,79,2
92,252,82,2
211,173,49,2
210,41,31,1
122,49,165,3
219,102,27,1
11,33,26,2
184,122,33,2
89,81,202,3
244,92,33,1
29,141,110,2
145,78,213,3
139,8,35,1
73,153,225,3
243,175,60,2
102,245,152,2
94,167,8,2
244,138,173,1
94,205,59,2
26,102,122,3
59,21,195,3
199,115,134,1
119,172,154,2
181,185,129,2
217,223,17,2
78,40,242,3
168,89,99,1
63,106,237,3
187,224,238,3
40,40,232,3
69,146,118,2
9,54,167,3
134,151,221,3
218,156,47,2
166,145,217,3
186,155,124,2
142,49,54,1
65,9,157,3
242,38,63,1
16,42,73,3
238,219,138,2
200,242,1,2
134,57,27,1
107,168,97,2
63,66,211,3
7,17,249,3
108,81,228,3
165,127,197,3
174,157,193,3
18,155,160,3
51,144,226,3
191,208,83,2
16,77,216,3
228,46,185,1
84,163,12,2
200,10,77,1
245,247,102,2
234,212,152,2
29,146,132,2
35,104,120,3
120,135,151,3
194,139,183,3
81,41,239,3
160,9,62,1
151,215,42,2
39,89,97,3
124,208,157,2
231,145,55,1
150,162,140,2
173,145,96,2
206,102,171,1
157,196,237,3
92,101,75,2
179,242,168,2
34,155,116,2
204,150,89,2
42,212,144,2
129,57,137,3
47,1,76,3
80,64,6,2
153,133,66,2
122,83,206,3
182,180,23,2
200,140,71,2
42,94,213,3
43,155,48,2
30,205,15,2
52,127,7,2
29,202,185,2
192,111,108,1
124,42,234,3
169,39,13,1
170,194,141,2
210,153,128,1
23,80,69,2
84,141,2,2
52,124,144,3
29,74,84,3
32,188,51,2
151,193,36,2
190,177,85,2
2,34,218,3
248,237,224,2
47,29,156,3
244,154,43,2
250,33,0,1
13,16,103,3
146,142,74,2
82,119,252,3
59,218,24,2
235,198,100,2
124,69,250,3
94,203,202,3
241,172,82,2
7,235,180,2
125,220,23,2
84,34,166,3
30,8,224,3
31,229,19,2
229,217,181,2
236,5,153,1
192,160,111,2
149,233,83,2
247,56,83,1
96,168,253,3
232,186,251,3
62,110,119,3
223,56,152,1
100,69,154,3
72,122,54,2
219,27,117,1
114,211,193,2
22,253,140,2
230,177,47,2
12,78,11,2
29,32,90,3
33,77,15,2
214,120,66,1
163,133,169,3
250,228,201,2
122,31,17,1
246,112,151,1
10,61,186,3
129,78,69,1
43,60,252,3
229,76,216,3
226,200,117,2
79,158,14,2
50,101,132,3
94,101,71,2
162,160,126,2
98,67,3,2
52,15,162,3
4,102,16,2
135,100,33,2
238,218,186,2
58,60,91,3
92,195,9,2
241,190,92,2
231,181,31,2
49,2,51,3
38,234,113,2
132,58,162,3
208,226,140,2
138,23,160,3
236,7,105,1
53,206,63,2
112,222,81,2
29,232,136,2
45,52,206,3
235,12,13,1
133,203,178,2
67,226,128,2
44,201,97,2
31,136,62,2
125,63,217,3
190,38,156,1
116,223,48,2
165,227,212,2
115,27,100,1
73,208,88,2
136,16,192,3
250,248,80,2
75,88,230,3
147,163,52,2
114,34,48,1
118,83,101,3
88,151,247,3
148,101,142,3
214,180,96,2
135,106,31,2
184,225,45,2
170,52,186,3
177,239,92,2
215,246,120,2
77,167,17,2
142,142,219,3
238,208,106,2
55,58,254,3
243,216,106,2
105,225,253,3
167,137,38,2
173,35,204,3
139,96,164,3
107,190,53,2
105,180,174,2
176,234,25,2
84,36,45,1
125,241,212,2
140,253,192,2
188,17,36,1
192,73,192,3
75,86,174,3
112,226,213,2
11,128,25,2
38,198,218,3
195,253,147,2
5,250,33,2
220,76,72,1
105,34,91,1
31,10,161,3
223,89,254,3
124,157,12,2
82,87,31,2
226,193,56,2
250,201,168,2
229,83,163,1
58,252,105,2
34,190,125,2
207,46,230,3
117,195,25,2
143,197,64,2
201,166,236,3
71,133,94,2
60,79,54,2
75,36,96,3
102,76,144,3
96,32,224,3
173,146,150,3
72,52,138,3
191,188,94,2
12,190,221,3
167,137,225,3
178,87,67,1
101,163,254,3
43,217,79,2
106,104,191,3
112,85,178,3
138,189,128,2
216,69,193,3
97,162,93,2
215,142,235,3
128,32,113,3
204,32,115,1
129,85,69,1
3,141,245,3
51,203,252,3
250,254,100,2
242,193,64,2
42,163,39,2
221,10,20,1
110,168,56,2
39,108,132,3
126,140,159,3
32,224,208,2
171,31,230,3
224,28,228,3
51,210,60,2
138,48,161,3
92,60,72,1
209,44,74,1
140,13,57,1
135,7,31,1
154,179,46,2
140,200,211,3
11,195,12,2
208,131,208,3
245,134,67,1
53,107,30,2
190,179,10,2
44,178,52,2
132,197,146,2
72,254,191,2
212,122,18,1
15,33,148,3
118,119,159,3
108,188,93,2
7,149,55,2
85,143,204,3
228,147,157,1
32,190,122,2
108,119,209,3
103,59,107,3
208,34,30,1
123,177,18,2
88,110,207,3
139,108,199,3
136,38,5,1
196,4,195,3
17,55,193,3
134,227,47,2
162,18,119,1
126,110,213,3
116,94,132,3
67,184,86,2
59,22,111,3
193,246,179,2
210,244,183,2
247,36,28,1
207,15,121,1
214,242,198,2
72,14,226,3
45,51,180,3
78,167,212,3
227,231,72,2
22,95,126,3
227,228,47,2
182,161,39,2
89,33,41,1
107,191,30,2
169,92,214,3
126,49,254,3
26,190,187,2
233,190,231,3
59,24,42,1
44,0,11,1
161,4,195,3
127,50,253,3
107,13,182,3
105,197,70,2
139,13,182,3
19,134,53,2
144,68,229,3
211,191,246,3
137,71,157,3
184,224,205,2
167,96,198,3
83,52,107,3
109,198,50,2
216,221,216,2
132,152,93,2
198,252,152,2
7,202,172,2
108,175,78,2
158,126,101,2
197,158,38,2
89,167,106,2
114,125,13,2
210,99,29,1
127,46,217,3
38,181,108,2
18,239,231,2
11,1,56,3
75,189,253,3
57,160,117,2
65,180,87,2
39,111,20,2
22,233,28,2
120,112,54,2
137,126,73,2
176,189,219,3
31,146,191,3
3,217,225,3
79,220,212,2
229,191,145,2
210,254,223,2
30,82,36,2
158,156,21,2
2,232,12,2
56,63,148,3
17,145,31,2
78,12,216,3
171,217,137,2
40,240,145,2
151,123,18,2
46,33,35,1
136,167,231,3
165,209,224,3
136,233,171,2
40,214,208,2
23,139,142,3
109,5,170,3
196,189,59,2
30,242,49,2
160,59,62,1
138,59,63,1
204,215,213,3
62,90,5,2
82,98,128,3
74,34,74,3
157,162,91,2
33,17,168,3
204,242,172,2
205,10,233,3
77,148,10,2
200,236,54,2
59,156,161,3
36,7,212,3
44,120,60,2
23,2,137,3
124,113,233,3
210,52,124,1
58,198,86,2
133,131,236,3
136,211,155,2
207,5,182,1
158,165,75,2
47,49,60,3
164,216,120,2
29,36,197,3
194,231,59,2
208,113,11,1
31,22,67,3
62,156,180,3
164,154,134,2
221,116,10,1
190,127,78,1
150,210,141,2
97,71,233,3
177,239,241,3
207,31,233,3
49,11,77,3
5,137,238,3
80,149,93,2
35,65,89,3
128,230,222,2
94,59,231,3
213,131,80,1
26,41,220,3
163,16,194,3
74,52,100,3
147,172,9,2
101,50,1,1
137,229,210,2
72,113,43,2
162,53,112,1
220,136,157,1
18,138,45,2
145,164,52,2
2,23,82,3
230,170,148,1
79,4,223,3
227,92,183,1
145,131,106,2
229,149,41,2
173,226,205,2
139,141,64,2
132,199,80,2
190,189,139,2
115,230,230,3
141,168,25,2
71,211,25,2
25,236,13,2
97,235,49,2
115,8,222,3
54,124,120,2
169,178,134,2
217,46,91,1
55,53,136,3
148,74,129,3
85,160,43,2
196,207,82,2
172,19,161,3
93,195,182,2
177,245,29,2
145,165,69,2
61,126,10,2
161,114,35,2
19,150,7,2
170,103,2,2
228,237,136,2
91,161,227,3
27,3,45,3
99,126,66,2
48,66,47,2
133,185,199,3
5,61,118,3
126,238,202,2
3,197,201,3
254,168,95,1
143,143,78,2
52,30,223,3
83,178,121,2
249,100,82,1
82,207,16,2
59,6,196,3
73,116,25,2
107,124,25,2
74,208,40,2
28,249,67,2
76,198,176,2
88,46,210,3
200,100,212,3
55,8,128,3
184,58,160,3
87,13,175,3
23,49,9,2
112,160,128,2
199,246,120,2
145,124,84,2
136,113,174,3
45,241,240,3
210,238,79,2
1,20,107,3
204,153,112,2
206,39,87,1
233,195,92,2
36,180,27,2
134,85,35,1
50,119,47,2
159,190,94,2
0,197,242,3
112,108,70,2
116,175,112,2
167,108,83,1
236,182,29,2
158,141,246,3
88,23,27,1
28,22,229,3
180,221,6,2
153,94,177,3
185,75,5,1
14,127,191,3
112,13,210,3
193,150,184,3
52,151,229,3
44,24,167,3
78,192,227,3
254,103,53,1
234,70,235,3
178,100,117,1
140,123,230,3
254,232,209,2
111,251,153,2
199,169,232,3
36,42,75,3
192,51,175,3
102,239,87,2
49,226,180,2
204,31,240,3
145,209,192,2
126,253,151,2
165,198,171,2
89,61,152,3
89,254,192,2
93,182,3,2
130,61,7,1
87,98,144,3
125,105,237,3
100,196,153,2
204,55,234,3
54,127,190,3
111,15,65,1
29,153,41,2
190,190,63,2
134,25,190,3
186,133,214,3
10,231,139,2
3,31,86,3
190,231,54,2
20,183,222,3
201,41,131,1
9,230,80,2
97,159,241,3
1,110,202,3
204,219,26,2
234,109,91,1
149,234,139,2
65,77,175,3
160,252,115,2
131,17,78,1
161,36,63,1
106,181,153,2
58,93,141,3
22,107,227,3
43,189,130,2
247,244,56,2
240,217,79,2
9,128,196,3
26,237,79,2
208,63,104,1
24,93,16,2
119,168,94,2
165,47,4,1
22,110,134,3
253,19,206,1
86,77,16,2
151,94,82,1
8,136,168,3
228,119,156,1
157,23,37,1
7,237,161,2
241,21,47,1
45,125,240,3
242,94,30,1
2,136,164,3
71,105,88,2
144,176,51,2
31,81,3,2
71,99,194,3
83,180,154,2
38,22,191,3
88,231,224,2
182,22,100,1
197,85,90,1
114,69,62,1
50,114,225,3
59,122,158,3
58,0,156,3
35,240,98,2
254,168,227,3
140,11,16,1
107,97,91,2
121,40,132,3
215,32,23,1
179,207,188,2
183,250,235,2
135,79,160,3
38,152,46,2
157,153,181,3
5,35,40,3
175,98,56,1
104,39,153,3
249,70,139,1
206,75,172,1
203,246,222,2
203,251,155,2
64,77,112,3
25,144,169,3
154,31,36,1
147,79,140,3
49,207,174,2
181,227,7,2
125,135,175,3
204,244,192,2
92,50,233,3
213,242,190,2
148,103,15,2
131,51,206,3
218,29,227,3
252,72,251,3
246,20,198,1
253,229,214,2
72,118,228,3
134,44,38,1
176,174,67,2
95,99,185,3
251,101,140,1
104,75,195,3
179,34,239,3
238,138,25,1
80,189,171,2
212,117,83,1
49,11,229,3
148,33,84,1
17,108,58,2
32,221,248,3
207,45,60,1
116,119,39,2
79,198,123,2
221,223,174,2
110,182,223,3
40,40,27,2
48,79,65,2
40,52,20,2
85,192,161,2
247,125,73,1
38,171,141,2
82,131,225,3
94,138,48,2
241,87,113,1
64,230,221,2
155,213,13,2
11,151,134,2
83,132,87,2
201,75,18,1
180,237,104,2
68,12,47,1
172,253,45,2
222,97,174,1
241,31,82,1
166,190,141,2
180,49,2,1
85,41,209,3
178,85,210,3
179,169,18,2
157,192,40,2
217,241,183,2
32,178,130,2
128,248,208,2
63,252,125,2
185,99,214,3
176,160,69,2
15,13,7,2
139,94,179,3
89,171,125,2
165,206,245,3
94,204,99,2
89,4,49,1
224,80,78,1
230,89,189,1
173,150,65,2
123,195,42,2
135,199,49,2
171,128,157,3
146,130,178,3
238,251,66,2
9,198,192,2
191,18,101,1
113,122,60,2
105,184,20,2
144,27,124,1
237,129,143,1
44,208,221,3
21,81,38,2
153,88,83,1
181,149,22,2
161,61,221,3
194,235,189,2
60,142,127,2
205,144,252,3
194,254,231,2
185,217,51,2
41,99,6,2
202,175,118,2
127,114,205,3
253,73,167,1
83,164,89,2
203,114,230,3
38,219,18,2
168,25,64,1
127,30,99,1
187,40,220,3
153,215,181,2
118,198,101,2
162,240,187,2
7,211,185,2
143,68,152,3
198,82,22,1
137,227,74,2
208,138,236,3
104,241,254,3
72,23,141,3
32,34,239,3
147,131,77,2
5,88,121,3
12,41,202,3
168,165,54,2
72,236,28,2
162,71,79,1
74,110,148,3
51,243,130,2
121,215,193,2
226,78,14,1
250,250,72,2
195,154,184,3
242,173,33,2
31,22,30,3
175,21,211,3
48,168,149,2
254,9,241,3
117,88,24,2
34,124,62,2
219,66,29,1
187,16,45,1
84,226,193,2
44,97,48,2
117,89,240,3
185,254,19,2
48,242,74,2
184,52,71,1
131,81,163,3
216,128,199,3
66,178,18,2
213,129,16,2
204,219,184,2
90,3,235,3
184,66,211,3
218,205,118,2
123,44,124,3
9,39,194,3
15,244,65,2
191,82,70,1
226,144,135,1
94,249,108,2
88,15,194,3
246,243,113,2
215,157,246,3
223,76,212,3
130,34,129,3
54,162,221,3
37,37,221,3
126,44,187,3
92,130,251,3
89,132,168,3
199,94,51,1
35,78,97,3
177,194,197,3
248,50,156,1
89,209,116,2
180,53,227,3
93,171,67,2
205,244,192,2
104,180,143,2
129,120,146,3
3,54,102,3
151,232,100,2
120,139,24,2
221,4,114,1
115,216,224,3
101,217,247,3
149,160,138,2
40,181,159,2
1,163,232,3
165,6,8,1
233,171,102,2
184,119,28,2
219,97,8,1
226,149,154,1
233,139,152,1
150,177,157,2
26,56,247,3
137,18,138,3
35,103,85,2
8,223,142,2
54,105,139,3
153,131,84,2
209,95,17,1
52,205,123,2
104,85,242,3
232,108,52,1
84,40,146,3
243,72,131,1
190,57,141,1
27,50,249,3
74,138,134,2
13,41,240,3
128,132,160,3
114,151,144,2
167,121,212,3
181,71,157,3
81,83,163,3
81,97,108,3
125,73,52,1
132,189,195,3
80,28,228,3
252,85,78,1
94,199,16,2
173,33,103,1
62,22,49,1
119,200,87,2
199,253,102,2
